Latitude,Longitude,Time
11.955072963779404,108.44431482520284,15:27:31
11.955066165787763,108.44432748637065,15:27:34
11.955061672464542,108.44433244181609,15:27:37
11.955027465130996,108.44434970797316,15:27:39
11.955012284143308,108.44435457449545,15:27:42
11.954998809266996,108.44434830235765,15:27:47
11.95499331135886,108.44434226228482,15:27:51
11.954983152979368,108.44433933388497,15:27:54
11.954976728908589,108.44433823070422,15:27:56
11.954967637474551,108.44433998935327,15:27:59
11.954949324413896,108.4443435313149,15:28:01
11.954913181618984,108.44434842326592,15:28:03
11.95487657808629,108.44435390693171,15:28:06
11.954828253371216,108.4443471111193,15:28:12
11.95480649763196,108.44434262306038,15:28:17
11.954804276618836,108.4443486239776,15:28:20
11.954806663500744,108.44435426651809,15:28:22
11.954794607045107,108.44436623480507,15:28:24
11.954776800495853,108.44438203910394,15:28:27
11.954779352288325,108.44438630383878,15:28:32
11.954784253592868,108.44438604983618,15:28:35
11.954789207104367,108.4443852820072,15:28:37
11.954782509403774,108.44438695248752,15:28:40
11.954764766915277,108.44439598060801,15:28:42
11.954694788322914,108.44440488390656,15:28:46
11.954642919185842,108.44441238133912,15:28:51
11.954617247037756,108.44441561735484,15:28:54
11.954608870987109,108.44441658111091,15:28:56
11.954602684833128,108.44442591070145,15:28:59
11.954596528879895,108.4444307815977,15:29:06
11.954595076923022,108.44443234961597,15:29:09
11.954594525481232,108.44443381332944,15:29:12
11.95457637099839,108.44445519734376,15:29:14
11.954558143605741,108.44447313692513,15:29:18
11.954547097931277,108.44448218170015,15:29:21
11.954541899940534,108.44448604529273,15:29:26
11.95452668932685,108.44448164270338,15:29:29
11.954497620295998,108.44447823004191,15:29:31
