Latitude,Longitude,Time
11.955586071438983,108.44379900050696,15:20:51
11.955588055291944,108.44380787066207,15:20:54
11.955589728247176,108.44382320107988,15:20:56
11.955597633500991,108.44384804978883,15:20:59
11.955608932966843,108.44387495665252,15:21:01
11.95561846651185,108.44392760815455,15:21:07
11.955619698253368,108.44395635927768,15:21:11
11.955616953305826,108.44396875553953,15:21:16
11.955610463992715,108.44397474805092,15:21:21
11.95557552279549,108.44399025959203,15:21:26
11.955582909667916,108.44399230007141,15:21:29
11.955580660437434,108.4440112721941,15:21:31
11.95557229226472,108.44403586414116,15:21:34
11.955561808500581,108.4440626445137,15:21:36
11.955550557447852,108.44409018403019,15:21:39
11.955547903974498,108.44411496931563,15:21:41
