Latitude,Longitude,Time
11.955187621931868,108.4441669875742,16:06:00
11.95518790187594,108.44416374354962,16:06:03
11.955187706909275,108.44416275707742,16:06:05
11.955194535652875,108.44413703077785,16:06:08
11.955200201716291,108.44410426388738,16:06:10
11.955202045542357,108.44406642197536,16:06:14
11.955201226459057,108.44404583399884,16:06:17
11.955196844527357,108.4440380414683,16:06:22
11.955191362021473,108.44403096645775,16:06:28
11.95518831368116,108.44402938377755,16:06:31
11.955186071706779,108.4440255420654,16:06:33
11.955184342852599,108.4440083397922,16:06:36
11.955183071452792,108.44397936493337,16:06:39
11.95518549701574,108.44394861707202,16:06:41
11.95519143578039,108.44392671204501,16:06:44
11.955196092714067,108.44392120956641,16:06:47
11.955200377452384,108.44392460906319,16:06:52
11.955203435718886,108.44392874725094,16:06:57
11.955204793124501,108.44393220713695,16:07:00
11.955205079634268,108.44393335345573,16:07:02
11.955213238379457,108.44391986200495,16:07:05
11.955230703499947,108.44388842854165,16:07:07
11.955239910250747,108.4438538948956,16:07:09
11.955240327245436,108.44382054550655,16:07:12
11.955238241299407,108.44380292894685,16:07:17
11.955215117645846,108.4438038344286,16:07:24
11.955197909181106,108.44380807229311,16:07:27
11.955181719954695,108.44381225450157,16:07:29
11.955170166696512,108.443804715071,16:07:33
11.955164939741493,108.44379469187093,16:07:37
11.955162308129747,108.44378773943951,16:07:42
11.955162821901537,108.44378385276116,16:07:45
11.955164762489826,108.44378074629063,16:07:47
11.955174511864133,108.44377550107775,16:07:50
11.955201221974379,108.44376588419993,16:07:52
11.955203290540524,108.44376593048207,16:07:55
11.955193831818947,108.44376619861525,16:07:58
11.955191661256597,108.44376843514254,16:08:03
11.955190409661075,108.44377051556386,16:08:06
11.955190752173857,108.44377184190675,16:08:08
11.955205268425978,108.4437727511397,16:08:11
11.955228433994941,108.44377289676957,16:08:15
11.955243454886244,108.44377247202218,16:08:18
11.955254823928243,108.443770709482,16:08:23
11.95525883176445,108.44377019673153,16:08:26
11.95526541182368,108.44376737950972,16:08:28
11.955277255852005,108.44376885230942,16:08:31
11.95532671283283,108.44377798802651,16:08:33
11.955367022078711,108.44379216498972,16:08:37
11.955383906567459,108.44379617452775,16:08:43
11.95538773061989,108.4437932568748,16:08:48
11.955384593018286,108.44378630601301,16:08:50
11.955381209952957,108.44378087347106,16:08:53
11.955382545745099,108.44377555568853,16:08:55
11.955379844844899,108.44376662571186,16:09:00
11.955382971274254,108.44375000647466,16:09:07
11.955384001744704,108.44374125190993,16:09:10
11.955384676486327,108.44373741939285,16:09:12
11.95539208607344,108.44373191677988,16:09:15
11.955397274822856,108.44373101520858,16:09:17
11.955415787426496,108.44372617561463,16:09:23
11.955434312899197,108.44372074471217,16:09:27
11.955444216059266,108.44371874637807,16:09:30
11.95544713317809,108.44371794099133,16:09:32
11.955455099009997,108.44371737145673,16:09:34
11.955461615132304,108.44371746568113,16:09:37
11.955471436208937,108.44371805182472,16:09:42
11.955495152315816,108.44372164009174,16:09:47
11.955516639388124,108.44372713551483,16:09:52
11.955546733914654,108.44373060742869,16:09:57
11.955549257870928,108.44373418001786,16:10:02
11.95556264382402,108.44375175034028,16:10:05
11.955584226904742,108.44377769064376,16:10:07
11.955603049913345,108.4438105951291,16:10:09
11.955620827765118,108.44384145184944,16:10:12
11.955627669355732,108.44387698149296,16:10:14
11.955633564328725,108.44390720341855,16:10:18
11.955620471884666,108.44391224132492,16:10:23
11.95561018311983,108.44391059033316,16:10:29
11.955603646811777,108.44390697310165,16:10:32
11.955598719316438,108.44390630375048,16:10:34
11.955595353279405,108.44390731906671,16:10:37
11.955585720487422,108.44393120559546,16:10:41
11.955580385129805,108.44394347849133,16:10:43
11.955573710104439,108.44396962450851,16:10:48
11.955570516998229,108.44398504815518,16:10:51
11.955566244610731,108.44400822482436,16:10:53
11.955564093783714,108.44402126224419,16:10:56
11.955554212256601,108.44404859063272,16:10:58
11.955552432598804,108.4440755987907,16:11:01
11.955552832156785,108.44410248993302,16:11:03
11.955550900706674,108.44411907782019,16:11:07
